BBhSCGhfIYvmOI8ZuV81,automatic,10,1,10,10,0,1,0.28337434,0.2829412,0.7971698113207547,tensor(56748.6016),-245.21417239682577
rJdMzPGjVPRuPQh46i9L,automatic,10,1,20,10,0,10,0.2250585,0.21868046,0.7814465408805031,tensor(54347.1602),-470.40345923950696
aRSELBDZRpTBmk7tc241,automatic,10,10,20,10,0,10,0.29152736,0.29133695,0.8092243186582809,tensor(54229.8906),-280.98012736703475
rr99TtMuwdWMUysxHRB9,automatic,20,10,20,10,0,1,0.13004906,0.13016325,0.6572327044025157,tensor(52965.0664),-701.3715670712784
Yz0Zdb7WeZh4hD3y23bg,automatic,10,10,10,10,0,10,0.2831524,0.28315714,0.8087002096436059,tensor(52455.0742),-298.61647494640096
bRdtRO5Xt8uP4EFVUmpg,automatic,20,10,10,10,0,10,0.25602174,0.2559511,0.7982180293501048,tensor(52214.4961),-264.5587592037355
cJz19QY1yf0nGkeKu08l,automatic,10,1,20,20,0,1,0.2725399,0.27212885,0.8045073375262054,tensor(52274.8398),-313.7533807319656
djiGGDhdfMZQh7OxGE9v,automatic,10,1,10,20,0,10,0.26921698,0.26806548,0.7840670859538784,tensor(52772.3086),-244.65211386299518
V1tXG6PN3db3e5Xlo8y7,automatic,20,1,10,10,0,10,0.23980667,0.2393106,0.7709643605870021,tensor(53271.6758),-235.6094120062066
w4OfvEYjBAHTbqIPQ7D1,automatic,10,10,20,20,0,1,0.11898996,0.118994355,0.6409853249475891,tensor(51841.2383),-723.9691291560333
ZrZfUZ7cjjkYfR1TxRYZ,automatic,20,1,10,10,0,1,0.27200577,0.2721191,0.7714884696016772,tensor(52657.8906),-252.12230071554492
tJ6ArLCFfFlat91OJuXL,automatic,10,10,10,20,0,1,0.18458328,0.18458313,0.6907756813417191,tensor(52789.5078),-629.2079786386989
U02UA5WTOnaLcuc4arSS,automatic,20,10,10,20,0,10,0.24748126,0.24662493,0.8076519916142557,tensor(53548.2461),-377.2016763182694
HEFpUypUHvIN2xko9UhC,automatic,20,10,10,10,0,1,0.17845953,0.17827356,0.6687631027253669,tensor(53143.3398),-662.9707552921293
yr2MKbk2NGz7A4lkWSP6,automatic,10,1,20,20,0,10,0.26502395,0.2642811,0.7741090146750524,tensor(51565.7578),-272.7723736499414
ZClXWOLI96zIzTXkyRHl,automatic,20,1,20,20,0,1,0.26929608,0.26865953,0.7908805031446541,tensor(52331.2891),-253.06863302019937
HFcuwPdbbkrlAmK150Fh,automatic,20,10,20,20,0,1,0.1109757,0.11096642,0.6970649895178197,tensor(49541.4141),-586.447256729978
w2g6Gr5Cvw85Fn4vrfi0,automatic,10,1,10,10,0,10,0.25655538,0.2540841,0.7851153039832285,tensor(51334.9219),-274.18731844891664
GWhhqEwbjWcNvPn8yLze,automatic,10,1,20,10,0,1,0.28157166,0.28142107,0.7840670859538784,tensor(55048.1094),-325.68834424302815
LCViAjWBV3U0s9UC8bnn,automatic,20,10,20,10,0,10,0.27357194,0.27343595,0.7945492662473794,tensor(52082.0781),-242.1736484082767
rt8jzsFwEmnuV6sAvXZC,automatic,20,10,20,20,0,10,0.24805357,0.24816155,0.7693920335429769,tensor(52026.0352),-301.1901551705808
cp1UaM1TxJnTsZHKqxdM,automatic,10,10,20,20,0,10,0.26995772,0.26995984,0.8139412997903563,tensor(54636.8945),-268.77376849864856
v7v7VmA7PKetZ4GLHAlS,automatic,20,10,10,20,0,1,0.14467216,0.1443158,0.7017819706498952,tensor(52739.6602),-609.1480305796616
Om0cW4zoVyD7BCTruWA5,automatic,20,1,20,10,0,1,0.2781751,0.27730623,0.7950733752620545,tensor(51367.1680),-292.43359236614543
uwdVVaA8P33JJIr7UmG9,automatic,10,10,10,10,0,1,0.22557436,0.22557475,0.6975890985324947,tensor(53559.5039),-571.4378697370132
OL1NYOEXXRg9kLQqMAsA,automatic,10,1,10,10,0,1,0.24431881,0.24433075,0.739517819706499,tensor(52863.5430),-464.2013307015449
aoXhmBFGqPJRGxhTxHW6,automatic,20,1,20,10,0,10,0.20857555,0.20900317,0.7316561844863732,tensor(50831.8906),-255.1535856173063
8oXxcpL8CEbZvvtPP82A,automatic,20,1,10,20,0,10,0.21823959,0.21740687,0.7589098532494759,tensor(51433.8867),-341.84042405785203
guQx8sZAgRAI8Zxmirnm,automatic,20,1,10,20,0,1,0.24291988,0.24258968,0.799266247379455,tensor(51462.7617),-295.32014464722374
w3nC4sxbkj3VnTBiYnA7,automatic,10,10,10,20,0,10,0.26424095,0.26409042,0.8045073375262054,tensor(52284.6562),-296.98382042265837
AeZM5bMqlDQwPgYuvTbb,automatic,10,1,10,20,0,1,0.2772113,0.27703717,0.8024109014675053,tensor(53471.7695),-270.11871601387304
sb1Hs94ThGl7JNJWGY9V,automatic,20,1,20,20,0,10,0.25410047,0.25180048,0.7887840670859538,tensor(53473.0039),-296.05054968167565
8GDkz6twqky2veWjcEUQ,automatic,10,1,10,10,0,1,0.27332416,0.27309626,0.80083857442348,tensor(53821.2031),-278.32316868146603
