SOPnXrp6VMDTbQ2Lbinp,automatic,10,1,10,10,0,1,0.123699516,0.12599935,0.8245901639344262,tensor(161.3999),-675.4926462238715
CrJGNhmA8ULU1PMQk8KF,automatic,20,10,20,10,0,10,0.11996755,0.1345229,0.8540983606557377,tensor(204.7032),-679.1183355385887
MRdj5Kbfs5EvT0TaEwqT,automatic,10,10,20,10,0,10,0.11982256,0.1253387,0.8368852459016394,tensor(100.8907),-655.4162246589256
RWLxu7SO22PY5amt5gwq,automatic,20,1,10,10,0,1,0.14367722,0.14535855,0.7573770491803279,tensor(254.0790),-639.9121760332595
h32SLNgRVGUevLSSFfYi,automatic,10,1,10,10,0,1,0.12863977,0.13257924,0.8540983606557377,tensor(150.4372),-655.4091447275216
D49HfMSXxb5OBo6afYB9,automatic,20,10,20,20,0,10,0.18428385,0.1858994,0.8450819672131148,tensor(137.2950),-654.548985164295
qG9Vi58nKrcU8BA5BLT8,automatic,10,10,20,20,0,10,0.1784009,0.17949413,0.8598360655737705,tensor(93.9437),-664.1511161871189
rPDzSjFazq7Vk7r9repG,automatic,10,1,20,10,0,10,0.11814993,0.12093018,0.8180327868852459,tensor(216.3229),-658.6298914493002
bHZW1CyvFvWINPJp5XNZ,automatic,10,1,10,10,0,10,0.106925,0.108051,0.8311475409836065,tensor(161.2587),-670.5700414742766
M5xp66huOWFVBZw4LP7N,automatic,10,1,20,10,0,1,0.09192439,0.095120616,0.8155737704918032,tensor(177.0154),-665.192817284661
YNwy4njvxeGKxlwrihDN,automatic,20,1,20,10,0,1,0.1787623,0.1884538,0.8508196721311475,tensor(274.0761),-678.3474645047575
zGiEe8YoAUkvy5fLTJjT,automatic,20,1,20,10,0,10,0.13410714,0.13857421,0.8360655737704918,tensor(343.3847),-658.7883711753477
HrxnZsPkeve6bVTLL8t5,automatic,10,1,20,20,0,1,0.11270991,0.11479866,0.7631147540983606,tensor(124.3150),-661.2874161063387
0nwwYVJ2ckO1yctpLn4m,automatic,20,1,10,10,0,10,0.15390086,0.15576093,0.8319672131147541,tensor(335.2956),-649.1756820445252
IRFHwNoaSSvBN4711oPu,automatic,10,1,10,20,0,1,0.108325265,0.11019003,0.7721311475409836,tensor(110.1536),-654.1261095650484
twkKztUlVmCKbsrZYDak,automatic,10,1,10,20,0,10,0.10260801,0.10507334,0.8590163934426229,tensor(141.3593),-670.8642960476357
lyIFOF4o38q1Nht7dy0z,automatic,10,1,20,20,0,10,0.10286854,0.10874558,0.8237704918032787,tensor(155.4759),-669.8964163069176
3WjCF31x1U6FK86HictT,automatic,20,10,10,10,0,1,0.13386774,0.13649571,0.7475409836065574,tensor(55.6329),-649.4123242711005
mjaA6qSH7o8VuyxGddGD,automatic,20,10,10,10,0,10,0.17496283,0.17988352,0.8483606557377049,tensor(152.4173),-668.4024528356528
gzbVR5RTwcBTXMnLeScR,automatic,20,1,20,20,0,10,0.12792633,0.1427695,0.8336065573770491,tensor(318.6223),-670.2935156616226
tZIUlJ6IXOkoQG3qkdMI,automatic,20,10,20,10,0,1,0.07951936,0.082541525,0.7688524590163934,tensor(150.8035),-677.6495121862774
tyBOrgs9biRmlckyUgVn,automatic,20,1,10,20,0,10,0.16308232,0.17750208,0.8401639344262295,tensor(254.4904),-665.3078738651565
LF3sEW2clvyLoBdW0lxj,automatic,20,1,20,20,0,1,0.20309414,0.20659901,0.8672131147540983,tensor(252.0048),-653.877013548814
ngNsQ7LoeQ1JB3gVC0BR,automatic,20,10,10,20,0,1,0.11687826,0.12584598,0.7655737704918033,tensor(49.2101),-678.3685418148991
IYe5XSgyCFdiICt0vjEy,automatic,20,1,10,20,0,1,0.24311695,0.24153067,0.8754098360655738,tensor(189.3231),-656.9327053410908
qU63OTtSX02HDGtT2Mnm,automatic,10,10,10,10,0,1,0.13205804,0.13238008,0.7565573770491804,tensor(38.4970),-668.3073907800316
Rkn1LW9QiDc4v34inDWT,automatic,20,10,10,20,0,10,0.24687555,0.2507044,0.8622950819672132,tensor(109.8258),-658.4011253648212
L9L4VX1YpboDt1IML7Pu,automatic,10,10,20,10,0,1,0.10622657,0.11033629,0.7237704918032787,tensor(48.8714),-658.5244598009449
llyd5lsEI3X0UoyC6Op5,automatic,20,10,20,20,0,1,0.12981604,0.13293186,0.7336065573770492,tensor(70.0248),-651.886226651492
wkTmqOcMMJaXhGTJErYr,automatic,10,10,10,20,0,10,0.13481218,0.13915682,0.8573770491803279,tensor(71.7374),-672.7052513051048
vxWdyDMpo8dsIEZc12vn,automatic,10,10,10,10,0,10,0.10210772,0.10571525,0.8622950819672132,tensor(97.8829),-673.2111558569948
Cs52q0GSrcoWZlRRgWH8,automatic,10,10,20,20,0,1,0.094212055,0.09785524,0.7270491803278688,tensor(47.2007),-667.7694936341865
IxblOc7s8d7yoWC8xekb,automatic,10,10,10,20,0,1,0.10060867,0.105648786,0.7319672131147541,tensor(32.5402),-659.6270973088152
